"","tag","freq","prop","pct"
"207","black",906,0.00969274221157138,0.958849380743108
"208","farm",899,0.00961785347483738,0.958649620455453
"209","dish",898,0.00960715508387538,0.958449860167799
"210","farmhouse",890,0.00952156795617939,0.958250099880144
"211","deciduous",885,0.00946807600136939,0.958050339592489
"212","football player",873,0.0093396953098254,0.957650819017179
"213","land lot",873,0.0093396953098254,0.957650819017179
"214","nose",873,0.0093396953098254,0.957650819017179
"215","memorial",864,0.00924340979116741,0.95725129844187
"216","membrane winged insect",861,0.00921131461828141,0.957051538154215
"217","sunglasses",854,0.00913642588154742,0.95685177786656
"218","advertising",853,0.00912572749058542,0.956652017578905
"219","headstone",851,0.00910433070866142,0.95645225729125
"220","vision care",850,0.00909363231769942,0.956252497003596
"221","structure",840,0.00898664840807942,0.956052736715941
"222","terrain",833,0.00891175967134543,0.955852976428286
"223","fell",829,0.00886896610749743,0.955653216140631
"224","drink",828,0.00885826771653543,0.955453455852976
"225","face",826,0.00883687093461144,0.955253695565322
"226","pest",825,0.00882617254364943,0.955053935277667
"227","bicycle",818,0.00875128380691544,0.954754294846185
"228","grave",818,0.00875128380691544,0.954754294846185
"229","person",814,0.00870849024306744,0.954454654414702
"230","ceremony",807,0.00863360150633345,0.954254894127048
"231","community",786,0.00840893529613146,0.954055133839393
"232","mount scenery",781,0.00835544334132146,0.953855373551738
"233","boating",780,0.00834474495035947,0.953655613264083
"234","ski",768,0.00821636425881547,0.953455852976428
"235","log cabin",763,0.00816287230400548,0.953256092688773
"236","butterfly",761,0.00814147552208148,0.953056332401119
"237","cemetery",757,0.00809868195823348,0.952856572113464
"238","soccer",751,0.00803449161246149,0.952656811825809
"239","water feature",749,0.00801309483053749,0.952457051538154
"240","restaurant",748,0.00800239643957549,0.952257291250499
"241","purple",747,0.00799169804861349,0.952057530962845
"242","square",745,0.00797030126668949,0.95185777067519
"243","frost",739,0.00790611092091749,0.951658010387535
"244","waterfall",735,0.0078633173570695,0.95145825009988
"245","standing",731,0.0078205237932215,0.951258489812225
"246","hair",729,0.0077991270112975,0.95105872952457
"247","afterglow",726,0.0077670318384115,0.950858969236916
"248","annual plant",724,0.0077456350564875,0.950659208949261
"249","dog breed group",721,0.00771353988360151,0.950459448661606
"250","meal",710,0.00759585758301951,0.950259688373951
"251","beach",707,0.00756376241013352,0.950059928086296
"252","glass",702,0.00751027045532352,0.949860167798642
"253","jungle",698,0.00746747689147552,0.949660407510987
"254","skiing",692,0.00740328654570353,0.949460647223332
"255","human hair color",682,0.00729630263608353,0.949260886935677
"256","sports equipment",678,0.00725350907223554,0.948961246504195
"257","spruce fir forest",678,0.00725350907223554,0.948961246504195
"258","infant",676,0.00723211229031154,0.948661606072713
"259","petal",674,0.00721071550838754,0.948461845785058
"260","eyewear",672,0.00718931872646354,0.948262085497403
"261","social group",666,0.00712512838069154,0.948062325209748
"262","cycling",656,0.00701814447107155,0.947662804634439
"263","park",656,0.00701814447107155,0.947662804634439
"264","street",656,0.00701814447107155,0.947662804634439
"265","design",649,0.00694325573433756,0.947263284059129
"266","text",644,0.00688976377952756,0.947063523771474
"267","technology",642,0.00686836699760356,0.946863763483819
"268","backyard",636,0.00680417665183156,0.946664003196165
"269","watercraft",629,0.00672928791509757,0.94646424290851
"270","personal protective equipment",627,0.00670789113317357,0.946264482620855
"271","ski equipment",625,0.00668649435124957,0.945964842189373
"272","wheel",625,0.00668649435124957,0.945964842189373
"273","emotion",619,0.00662230400547758,0.94566520175789
"274","road bicycle",618,0.00661160561451558,0.945465441470236
"275","grove",616,0.00659020883259158,0.945165801038753
"276","siding",616,0.00659020883259158,0.945165801038753
"277","eye",614,0.00656881205066758,0.944866160607271
"278","cheek",613,0.00655811365970558,0.944566520175789
"279","leg",613,0.00655811365970558,0.944566520175789
"280","textile",611,0.00653671687778158,0.944266879744307
"281","senior citizen",603,0.00645112975008559,0.944067119456652
"282","railroad car",597,0.00638693940431359,0.94376747902517
"283","trunk",597,0.00638693940431359,0.94376747902517
"284","tourist attraction",595,0.00636554262238959,0.943467838593688
"285","plain",585,0.0062585587127696,0.943268078306033
"286","race",580,0.0062050667579596,0.943068318018378
"287","performance",579,0.0061943683669976,0.942868557730723
"288","bedrock",574,0.00614087641218761,0.942568917299241
"289","mist",574,0.00614087641218761,0.942568917299241
"290","footwear",573,0.00613017802122561,0.942269276867759
"291","facial hair",572,0.00611947963026361,0.942069516580104
"292","tower",560,0.00599109893871962,0.941869756292449
"293","meteorological phenomenon",559,0.00598040054775762,0.941669996004794
"294","twig",555,0.00593760698390962,0.941470235717139
"295","monument",551,0.00589481342006162,0.941270475429485
"296","summer",546,0.00584132146525163,0.94107071514183
"297","plant stem",545,0.00583062307428963,0.940870954854175
"298","head",538,0.00575573433755563,0.94067119456652
"299","road surface",537,0.00574503594659363,0.940471434278865
"300","material",536,0.00573433755563163,0.940271673991211
"301","national park",534,0.00571294077370763,0.940071913703556
"302","pond",533,0.00570224238274564,0.939872153415901
"303","carnivoran",528,0.00564875042793564,0.939672393128246
"304","shack",524,0.00560595686408764,0.939472632840591
"305","woman",522,0.00558456008216364,0.939272872552936
"306","dress",513,0.00548827456350565,0.939073112265282
"307","outcrop",511,0.00546687778158165,0.938873351977627
"308","clothing",509,0.00544548099965765,0.938673591689972
"309","snapshot",508,0.00543478260869565,0.938473831402317
"310","family car",507,0.00542408421773365,0.938274071114662
"311","boats and boating equipment and supplies",504,0.00539198904484765,0.937874550539353
"312","brush footed butterfly",504,0.00539198904484765,0.937874550539353
"313","line",504,0.00539198904484765,0.937874550539353
"314","fog",503,0.00538129065388566,0.937475029964043
"315","soccer player",500,0.00534919548099966,0.937275269676388
"316","herb",495,0.00529570352618966,0.937075509388734
"317","angle",494,0.00528500513522766,0.936875749101079
"318","boy",492,0.00526360835330366,0.936476228525769
"319","entertainment",492,0.00526360835330366,0.936476228525769
"320","formation",492,0.00526360835330366,0.936476228525769
"321","communication",491,0.00525290996234166,0.936076707950459
"322","barn",487,0.00521011639849367,0.935876947662805
"323","hand",485,0.00518871961656967,0.93567718737515
"324","chair",481,0.00514592605272167,0.935477427087495
"325","plant community",474,0.00507103731598768,0.93527766679984
"326","automotive tire",473,0.00506033892502568,0.934978026368358
"327","chin",473,0.00506033892502568,0.934978026368358
"328","musician",471,0.00503894214310168,0.934678385936876
"329","dusk",470,0.00502824375213968,0.934478625649221
"330","fixed link",468,0.00500684697021568,0.934278865361566
"331","blizzard",464,0.00496405340636768,0.934079105073911
"332","outerwear",461,0.00493195823348168,0.933879344786256
"333","classic",459,0.00491056145155769,0.933679584498602
"334","arm",452,0.00483567271482369,0.933379944067119
"335","off roading",452,0.00483567271482369,0.933379944067119
"336","door",449,0.00480357754193769,0.933080303635637
"337","ceiling",448,0.00479287915097569,0.932880543347982
"338","music",446,0.00477148236905169,0.932680783060328
"339","finger",442,0.0047286888052037,0.932481022772673
"340","racing",439,0.0046965936323177,0.932281262485018
"341","terrestrial animal",438,0.0046858952413557,0.932081502197363
"342","cliff",435,0.0046538000684697,0.931881741909708
"343","sculpture",432,0.0046217048955837,0.931681981622054
"344","mountain bike",427,0.00456821294077371,0.931482221334399
"345","feather",422,0.00451472098596371,0.931182580902917
"346","public transport",422,0.00451472098596371,0.931182580902917
"347","motorsport",421,0.00450402259500171,0.930783060327607
"348","product design",421,0.00450402259500171,0.930783060327607
"349","aviation",420,0.00449332420403971,0.930483419896125
"350","daylighting",418,0.00447192742211571,0.93028365960847
"351","animal source foods",414,0.00442913385826772,0.929984019176988
"352","walkway",414,0.00442913385826772,0.929984019176988
"353","living room",413,0.00441843546730572,0.929684378745505
"354","daisy family",410,0.00438634029441972,0.929484618457851
"355","hardwood",406,0.00434354673057172,0.929284858170196
"356","subshrub",403,0.00431145155768572,0.929085097882541
"357","string instrument",401,0.00429005477576173,0.928885337594886
"358","escarpment",399,0.00426865799383773,0.928685577307231
"359","painting",397,0.00424726121191373,0.928485817019577
"360","musical instrument",395,0.00422586442998973,0.928186176588094
"361","water bird",395,0.00422586442998973,0.928186176588094
"362","flight",394,0.00421516603902773,0.927886536156612
"363","electronic device",392,0.00419376925710373,0.92758689572513
"364","nectar",392,0.00419376925710373,0.92758689572513
"365","controlled access highway",390,0.00417237247517973,0.927287255293648
"366","motorcycle",387,0.00414027730229373,0.927087495005993
"367","bombycidae",386,0.00412957891133174,0.926488214143028
"368","fête",386,0.00412957891133174,0.926488214143028
"369","headland",386,0.00412957891133174,0.926488214143028
"370","luxury vehicle",386,0.00412957891133174,0.926488214143028
"371","riparian zone",386,0.00412957891133174,0.926488214143028
"372","astronomical object",383,0.00409748373844574,0.925888933280064
"373","lunch",382,0.00408678534748374,0.925689172992409
"374","travel",381,0.00407608695652174,0.925389532560927
"375","wing",381,0.00407608695652174,0.925389532560927
"376","helmet",380,0.00406538856555974,0.924990011985617
"377","hut",380,0.00406538856555974,0.924990011985617
"378","motorcycling",379,0.00405469017459774,0.924590491410308
"379","wedding",379,0.00405469017459774,0.924590491410308
"380","aircraft",378,0.00404399178363574,0.924190970834998
"381","stage",378,0.00404399178363574,0.924190970834998
"382","human behavior",376,0.00402259500171174,0.923891330403516
"383","pattern",375,0.00401189661074974,0.923591689972034
"384","whiskers",375,0.00401189661074974,0.923591689972034
"385","sand",374,0.00400119821978774,0.923292049540551
"386","white",372,0.00397980143786375,0.923092289252897
"387","suburb",370,0.00395840465593975,0.922892528965242
"388","competition",369,0.00394770626497775,0.922692768677587
"389","texture",368,0.00393700787401575,0.922493008389932
"390","vintage car",366,0.00391561109209175,0.922293248102277
"391","road trip",365,0.00390491270112975,0.922093487814622
"392","red sky at morning",364,0.00389421431016775,0.921893727526968
"393","street sign",362,0.00387281752824375,0.921693967239313
"394","computer wallpaper",360,0.00385142074631975,0.921494206951658
"395","cumulus",359,0.00384072235535775,0.921294446664003
"396","automotive wheel system",357,0.00381932557343376,0.921094686376348
"397","airplane",355,0.00379792879150976,0.920795045944866
"398","perching bird",355,0.00379792879150976,0.920795045944866
"399","church",354,0.00378723040054776,0.920395525369556
"400","wood stain",354,0.00378723040054776,0.920395525369556
"401","public event",352,0.00376583361862376,0.920095884938074
"402","dock",349,0.00373373844573776,0.919896124650419
"403","forehead",348,0.00372304005477576,0.919696364362765
"404","livestock",346,0.00370164327285176,0.919396723931282
"405","winter storm",346,0.00370164327285176,0.919396723931282
"406","lighthouse",345,0.00369094488188976,0.918897323212145
"407","metal",345,0.00369094488188976,0.918897323212145
"408","tire",345,0.00369094488188976,0.918897323212145
"409","agriculture",343,0.00366954809996577,0.918497802636836
"410","fish",341,0.00364815131804177,0.918298042349181
"411","cycle sport",339,0.00362675453611777,0.918098282061526
"412","mansion",337,0.00360535775419377,0.917898521773871
"413","wave",336,0.00359465936323177,0.917698761486217
"414","fire",335,0.00358396097226977,0.917499001198562
"415","beauty",333,0.00356256419034577,0.917299240910907
"416","hairstyle",332,0.00355186579938377,0.916999600479425
"417","statue",332,0.00355186579938377,0.916999600479425
"418","cool",330,0.00353046901745977,0.916699960047943
"419","friendship",327,0.00349837384457378,0.91640031961646
"420","history",327,0.00349837384457378,0.91640031961646
"421","area",325,0.00347697706264978,0.916100679184978
"422","tournament",322,0.00344488188976378,0.915900918897323
"423","brunch",319,0.00341278671687778,0.915701158609668
"424","shoulder",318,0.00340208832591578,0.915501398322014
"425","rainforest",317,0.00339138993495378,0.915301638034359
"426","fence",316,0.00338069154399178,0.915101877746704
"427","horse",315,0.00336999315302978,0.914802237315222
"428","place of worship",315,0.00336999315302978,0.914802237315222
"429","youth",312,0.00333789798014379,0.914502596883739
"430","bee",311,0.00332719958918179,0.914003196164602
"431","boulder",311,0.00332719958918179,0.914003196164602
"432","human",311,0.00332719958918179,0.914003196164602
"433","motocross",311,0.00332719958918179,0.914003196164602
"434","fur",310,0.00331650119821979,0.913503795445465
"435","bride",308,0.00329510441629579,0.913304035157811
"436","honey bee",306,0.00327370763437179,0.913104274870156
"437","tropical and subtropical coniferous forests",305,0.00326300924340979,0.912904514582501
"438","breakfast",301,0.00322021567956179,0.912604874151019
"439","costume",301,0.00322021567956179,0.912604874151019
"440","tradition",299,0.0031988188976378,0.912305233719537
"441","old world flycatcher",297,0.0031774221157138,0.912105473431882
"442","ski pole",295,0.0031560253337898,0.911905713144227
"443","pollen",294,0.0031453269428278,0.911705952856572
"444","arctic",293,0.0031346285518658,0.91140631242509
"445","finch",293,0.0031346285518658,0.91140631242509
"446","fireworks",290,0.0031025333789798,0.911106671993608
"447","midnight",288,0.0030811365970558,0.910906911705953
"448","groundcover",287,0.0030704382060938,0.910707151418298
"449","fashion accessory",286,0.0030597398151318,0.910507391130643
"450","steeple",285,0.0030490414241698,0.910307630842988
"451","competition event",282,0.00301694625128381,0.909908110267679
"452","kayak",282,0.00301694625128381,0.909908110267679
"453","pine family",282,0.00301694625128381,0.909908110267679
"454","interaction",281,0.00300624786032181,0.909508589692369
"455","auto part",280,0.00299554946935981,0.90910906911706
"456","brand",280,0.00299554946935981,0.90910906911706
"457","t shirt",280,0.00299554946935981,0.90910906911706
"458","swimming pool",279,0.00298485107839781,0.90870954854175
"459","eyebrow",277,0.00296345429647381,0.908509788254095
"460","socialite",276,0.00295275590551181,0.908210147822613
"461","temple",276,0.00295275590551181,0.908210147822613
"462","alcoholic beverage",272,0.00290996234166381,0.907910507391131
"463","human body",271,0.00289926395070181,0.907710747103476
"464","campfire",270,0.00288856555973982,0.907510986815821
"465","botanical garden",268,0.00286716877781582,0.907211346384339
"466","ecoregion",268,0.00286716877781582,0.907211346384339
"467","stone carving",267,0.00285647038685382,0.906911705952857
"468","dog crossbreeds",266,0.00284577199589182,0.906711945665202
"469","performing arts",264,0.00282437521396782,0.906512185377547
"470","antique car",263,0.00281367682300582,0.906112664802237
"471","artwork",263,0.00281367682300582,0.906112664802237
"472","muscle",263,0.00281367682300582,0.906112664802237
"473","horse like mammal",262,0.00280297843204382,0.9056132640831
"474","mouth",262,0.00280297843204382,0.9056132640831
"475","playground",260,0.00278158165011982,0.905313623651618
"476","flavor",256,0.00273878808627182,0.905013983220136
"477","nordic skiing",256,0.00273878808627182,0.905013983220136
"478","urban area",255,0.00272808969530983,0.904714342788654
"479","aerial photography",252,0.00269599452242383,0.904414702357171
"480","ship",252,0.00269599452242383,0.904414702357171
"481","state park",251,0.00268529613146183,0.904115061925689
"482","alps",250,0.00267459774049983,0.903515781062725
"483","professional",250,0.00267459774049983,0.903515781062725
"484","shoe",250,0.00267459774049983,0.903515781062725
"485","sun",250,0.00267459774049983,0.903515781062725
"486","truck",250,0.00267459774049983,0.903515781062725
"487","bay",249,0.00266389934953783,0.902816620055933
"488","glacial landform",249,0.00266389934953783,0.902816620055933
"489","hiking",248,0.00265320095857583,0.902516979624451
"490","blond",243,0.00259970900376583,0.902317219336796
"491","bicycle accessory",239,0.00255691543991784,0.902117459049141
"492","stele",237,0.00253551865799384,0.901917698761486
"493","crop",236,0.00252482026703184,0.901618058330004
"494","fungus",236,0.00252482026703184,0.901618058330004
"495","institution",234,0.00250342348510784,0.901318417898522
"496","bird of prey",233,0.00249272509414584,0.90101877746704
"497","concert",233,0.00249272509414584,0.90101877746704
"498","amusement park",232,0.00248202670318384,0.90061925689173
"499","conversation",232,0.00248202670318384,0.90061925689173
"500","tent",231,0.00247132831222184,0.900319616460248
"501","camping",230,0.00246062992125984,0.900019976028765
"502","cross country skiing",230,0.00246062992125984,0.900019976028765
"503","beer",228,0.00243923313933584,0.899520575309628
"504","cat",228,0.00243923313933584,0.899520575309628
"505","toy",228,0.00243923313933584,0.899520575309628
"506","women's football",225,0.00240713796644985,0.899121054734319
"507","beetle",223,0.00238574118452585,0.898921294446664
"508","heat",222,0.00237504279356385,0.898621654015182
"509","recipe",222,0.00237504279356385,0.898621654015182
"510","ancient history",220,0.00235364601163985,0.898222133439872
"511","family",220,0.00235364601163985,0.898222133439872
"512","ducks geese and swans",219,0.00234294762067785,0.897722732720735
"513","lady",219,0.00234294762067785,0.897722732720735
"514","small to medium sized cats",219,0.00234294762067785,0.897722732720735
"515","air travel",218,0.00233224922971585,0.897323212145426
"516","public relations",217,0.00232155083875385,0.897023571713943
"517","rapid",217,0.00232155083875385,0.897023571713943
"518","harbor",216,0.00231085244779185,0.896624051138634
"519","profession",216,0.00231085244779185,0.896624051138634
"520","selfie",214,0.00228945566586785,0.896324410707151
"521","duck",213,0.00227875727490585,0.896024770275669
"522","outdoor play equipment",213,0.00227875727490585,0.896024770275669
"523","chapel",212,0.00226805888394386,0.895525369556532
"524","plucked string instruments",212,0.00226805888394386,0.895525369556532
"525","vegetarian food",212,0.00226805888394386,0.895525369556532
"526","produce",211,0.00225736049298186,0.895125848981222
"527","fir",206,0.00220386853817186,0.89482620854974
"528","panorama",206,0.00220386853817186,0.89482620854974
"529","bottle",205,0.00219317014720986,0.894426687974431
